seedling_id,height_cm,diameter_mm,leaf_count,chlorosis,notes,date,branching,alive,seedling_sp,soil_type,neighbor,neighb_sp,neighb_st,pot,treatment,neighb_alive
3511,6.8,3.3,4,NA,NA,2022-07-01,0,1,Q,Q,3489,Q,Q,211163,C,1
3999,10.7,3.5,18,NA,NA,2022-07-01,3.5,1,Q,P,3860,P,Q,211199,C,1
3860,9.6,3.2,NA,5,NA,2022-07-01,26,1,P,Q,3999,Q,P,211199,C,1
4399,9.4,2.5,NA,4,NA,2022-07-01,8,1,P,P,4227,P,P,211279,C,1
4227,12,3.8,NA,5,NA,2022-07-01,16,1,P,P,4399,P,P,211279,C,1
4133,11.5,3.9,8,NA,NA,2022-07-01,0,1,Q,P,3850,P,Q,211294,C,0
3850,5.1,2.4,NA,2,NA,2022-07-01,3,1,P,Q,4133,Q,P,211294,C,1
3626,6.9,3.5,17,NA,NA,2022-07-01,4.5,1,Q,Q,3629,Q,Q,211184,C,1
3629,14.7,4.5,8,NA,NA,2022-07-01,1,1,Q,Q,3626,Q,Q,211184,C,1
3250,5.4,2.3,NA,1,NA,2022-07-01,4,1,P,C,3438,P,C,211191,C,0
3438,3.8,1.8,NA,1,NA,2022-07-01,0.5,1,P,C,3250,P,C,211191,C,0
3254,5.4,2.1,NA,3,NA,2022-07-01,3,1,P,C,4253,P,P,211188,C,1
4253,8.2,2.1,NA,3,NA,2022-07-01,5,1,P,P,3254,P,C,211188,C,1
4195,9.2,6.8,28,NA,NA,2022-07-01,23,1,Q,P,3008,Q,C,211036,C,1
3008,7.7,6.3,10,NA,NA,2022-07-01,0,1,Q,C,4195,Q,P,211036,C,1
3532,11.3,3.3,17,NA,NA,2022-07-01,3,1,Q,Q,4228,P,P,211268,C,1
4228,8.3,2.1,NA,4,NA,2022-07-01,6.5,1,P,P,3532,Q,Q,211268,C,0
4255,7.5,2,NA,4,NA,2022-07-01,4.5,1,P,P,3584,Q,Q,211255,C,1
3584,11.2,4.3,8,NA,NA,2022-07-01,0,1,Q,Q,4255,P,P,211255,C,1
4280,12.2,2.5,NA,5,NA,2022-07-01,23,1,P,P,4079,Q,P,211256,C,1
4079,14.4,5.7,13,NA,NA,2022-07-01,0,1,Q,P,4280,P,P,211256,C,1
3272,8.5,1.8,NA,4,NA,2022-07-01,7,1,P,C,4293,P,P,211265,C,1
4293,8.4,2.6,NA,5,NA,2022-07-01,16.5,1,P,P,3272,P,C,211265,C,1
3383,6,1.8,NA,5,NA,2022-07-01,11,1,P,C,4407,P,P,211245,C,1
4407,8.2,2.5,NA,5,NA,2022-07-01,22,1,P,P,3383,P,C,211245,C,1
3335,7.6,1.9,NA,5,NA,2022-07-01,11,1,P,C,3905,P,Q,211196,C,1
3905,8.5,2.7,NA,5,NA,2022-07-01,28,1,P,Q,3335,P,C,211196,C,1
3135,5.7,7.8,3,NA,NA,2022-07-01,3,1,Q,C,3132,Q,C,211250,C,1
3132,13.5,4,11,NA,NA,2022-07-01,0,1,Q,C,3135,Q,C,211250,C,1
4159,7.2,3.4,6,NA,NA,2022-07-01,2,1,Q,P,3114,Q,C,211075,C,1
3114,4.1,6.2,5,NA,NA,2022-07-01,0,1,Q,C,4159,Q,P,211075,C,1
3587,10.5,5.9,5,NA,NA,2022-07-01,3,1,Q,Q,3837,P,Q,211229,C,1
3837,9.6,2.5,NA,4,NA,2022-07-01,12,1,P,Q,3587,Q,Q,211229,C,1
3118,10.4,3.9,3,NA,NA,2022-07-01,0,1,Q,C,3136,Q,C,211115,C,1
3136,9.1,4.3,2,NA,NA,2022-07-01,0,1,Q,C,3118,Q,C,211115,C,1
3000,20.6,5.9,4,NA,NA,2022-07-01,0,1,Q,C,4014,Q,P,211148,C,1
4014,7,3.9,12,NA,NA,2022-07-01,1,1,Q,P,3000,Q,C,211148,C,1
4029,6.1,2.9,8,NA,NA,2022-07-01,0,1,Q,P,4056,Q,P,211153,C,1
4056,7.2,5,9,NA,NA,2022-07-01,0,1,Q,P,4029,Q,P,211153,C,1
3600,10.3,5.6,9,NA,NA,2022-07-01,6,1,Q,Q,3046,Q,C,211166,C,1
3046,12.8,6.1,5,NA,NA,2022-07-01,1,1,Q,C,3600,Q,Q,211166,C,1
4061,9.7,3.8,16,NA,NA,2022-07-01,3,1,Q,P,3483,Q,Q,211103,C,1
3483,7.7,3.1,4,NA,NA,2022-07-01,0,1,Q,Q,4061,Q,P,211103,C,1
3785,10.8,2.9,NA,5,NA,2022-07-01,17,1,P,Q,3777,P,Q,211204,C,1
3777,9.5,2.1,NA,5,NA,2022-07-01,15,1,P,Q,3785,P,Q,211204,C,1
4400,9.4,2.4,NA,5,NA,2022-07-01,8,1,P,P,3260,P,C,211124,C,0
3799,11.8,2.9,NA,5,NA,2022-07-01,13,1,P,Q,3679,Q,Q,211034,C,1
3679,5.7,4,5,NA,NA,2022-07-01,0,1,Q,Q,3799,P,Q,211034,C,1
3752,11.6,2.7,NA,5,NA,2022-07-01,6.5,1,P,Q,3739,P,Q,211102,C,0
3739,6.7,1.6,NA,0,dead,2022-07-01,5,0,P,Q,3752,P,Q,211102,C,1
3151,10.9,3.8,18,NA,NA,2022-07-01,0,1,Q,C,3191,Q,C,211304,C,1
3191,6.7,4,3,NA,NA,2022-07-01,2,1,Q,C,3151,Q,C,211304,C,1
3849,8.8,2.9,NA,5,NA,2022-07-01,19,1,P,Q,3817,P,Q,211151,C,1
3817,7.2,2.3,NA,4,NA,2022-07-01,7,1,P,Q,3849,P,Q,211151,C,1
4378,7.4,2.2,NA,5,NA,2022-07-01,8.5,1,P,P,4089,Q,P,211323,C,1
4089,11.1,3,25,NA,NA,2022-07-01,9,1,Q,P,4378,P,P,211323,C,1
3825,7.4,2.6,NA,4,NA,2022-07-01,17,1,P,Q,3338,P,C,211325,C,1
3338,8.2,2.6,NA,5,NA,2022-07-01,16,1,P,C,3825,P,Q,211325,C,1
3856,10,2.2,NA,0,NA,2022-07-01,13,0,P,Q,4013,Q,P,211326,C,1
4013,8.6,3.3,13,NA,NA,2022-07-01,9,1,Q,P,3856,P,Q,211326,C,0
3640,11.9,4.5,20,NA,NA,2022-07-01,0,1,Q,Q,3599,Q,Q,211246,C,1
3599,10,6,10,NA,NA,2022-07-01,4,1,Q,Q,3640,Q,Q,211246,C,1
4367,7.6,2.2,NA,4,NA,2022-07-01,9,1,P,P,3614,Q,Q,211320,C,1
3614,13.4,3.5,9,NA,NA,2022-07-01,0,1,Q,Q,4367,P,P,211320,C,1
4410,10.5,2.8,NA,5,NA,2022-07-01,20,1,P,P,3261,P,C,211149,C,1
3261,6.1,1.9,NA,4,NA,2022-07-01,11,1,P,C,4410,P,P,211149,C,1
3327,2.9,1,NA,0,dead,2022-07-01,0,0,P,C,4311,P,P,211207,C,0
4311,9.9,2.3,NA,0,dead,2022-07-01,19,0,P,P,3327,P,C,211207,C,0
3619,9.7,3.4,13,NA,NA,2022-07-01,0,1,Q,Q,3621,Q,Q,211322,C,0
3621,6.9,3,10,NA,NA,2022-07-01,0,1,Q,Q,3619,Q,Q,211322,C,1
4379,8.9,2.5,NA,4,NA,2022-07-01,11,1,P,P,4063,Q,P,211224,C,1
4063,5.5,6.5,47,NA,NA,2022-07-01,5,1,Q,P,4379,P,P,211224,C,1
3269,4.8,2,NA,0,NA,2022-07-01,0,0,P,C,3270,P,C,211079,D,0
3270,6.8,2,NA,0,NA,2022-07-01,0,0,P,C,3269,P,C,211079,D,0
3251,5.5,1.6,NA,0,NA,2022-07-01,0,0,P,C,3872,P,Q,211114,D,0
3872,8,2.2,NA,2,NA,2022-07-01,14.5,1,P,Q,3251,P,C,211114,D,0
3007,7,3.8,19,NA,NA,2022-07-01,4,1,Q,C,4139,Q,P,211202,D,1
4139,8,4.7,9,NA,NA,2022-07-01,2.7,1,Q,P,3007,Q,C,211202,D,1
4157,7.2,5,7,NA,NA,2022-07-01,4,1,Q,P,4004,Q,P,211110,D,1
4004,19.8,4.7,9,NA,NA,2022-07-01,2,1,Q,P,4157,Q,P,211110,D,1
3589,10.7,4.4,14,NA,NA,2022-07-01,0,1,Q,Q,4140,Q,P,211228,D,0
4140,13.5,4.5,4,NA,NA,2022-07-01,2.5,1,Q,P,3589,Q,Q,211228,D,0
3880,8.5,3,NA,4,NA,2022-07-01,11.5,1,P,Q,4127,Q,P,211209,D,1
4127,23.3,6.8,30,NA,NA,2022-07-01,9.5,1,Q,P,3880,P,Q,211209,D,0
4019,12,4.5,12,NA,NA,2022-07-01,0,1,Q,P,4330,P,P,211212,D,0
4330,9,2.5,NA,2,NA,2022-07-01,18.2,1,P,P,4019,Q,P,211212,D,0
3613,15,4.6,8,NA,NA,2022-07-01,0,1,Q,Q,3558,Q,Q,211300,D,0
3558,11,4.2,3,NA,NA,2022-07-01,4,1,Q,Q,3613,Q,Q,211300,D,0
3597,10.5,7.1,15,NA,NA,2022-07-01,17.5,1,Q,Q,4386,P,P,211258,D,1
4386,11.6,3,NA,4,NA,2022-07-01,24,1,P,P,3597,Q,Q,211258,D,0
4415,8,3,NA,5,NA,2022-07-01,20,1,P,P,4328,P,P,211251,D,0
4328,6.2,1.1,NA,0,NA,2022-07-01,7.6,0,P,P,4415,P,P,211251,D,1
3055,12.5,7,5,NA,NA,2022-07-01,5.5,1,Q,C,3076,Q,C,211244,D,1
3076,6,5,5,NA,NA,2022-07-01,0,1,Q,C,3055,Q,C,211244,D,1
3051,8,5.7,7,NA,NA,2022-07-01,7,1,Q,C,3486,Q,Q,211286,D,1
3486,14.1,3.6,13,NA,NA,2022-07-01,4,1,Q,Q,3051,Q,C,211286,D,1
3264,9.5,2.3,NA,5,NA,2022-07-01,7.5,1,P,C,4262,P,P,211074,D,1
4262,8.2,3.2,NA,5,NA,2022-07-01,20,1,P,P,3264,P,C,211074,D,1
3331,4.5,1.1,NA,0,NA,2022-07-01,0,0,P,C,3334,P,C,211214,D,0
3334,4,1.8,NA,0,NA,2022-07-01,0,0,P,C,3331,P,C,211214,D,0
3890,10,2.6,NA,4,NA,2022-07-01,14,1,P,Q,4315,P,P,211263,D,1
4315,8.2,2.6,NA,5,NA,2022-07-01,22.2,1,P,P,3890,P,Q,211263,D,1
3188,8,4,11,NA,NA,2022-07-01,0,1,Q,C,4034,Q,P,211257,D,1
4034,14,5.6,10,NA,NA,2022-07-01,2,1,Q,P,3188,Q,C,211257,D,0
3789,7.6,2.7,NA,5,NA,2022-07-01,13,1,P,Q,3779,P,Q,211016,D,1
3779,9.5,3,NA,5,NA,2022-07-01,20,1,P,Q,3789,P,Q,211016,D,1
4033,11.5,5.2,15,NA,NA,2022-07-01,0,1,Q,P,4025,Q,P,211262,D,1
4025,14,4.5,12,NA,NA,2022-07-01,0,1,Q,P,4033,Q,P,211262,D,1
4230,13,3,NA,4,NA,2022-07-01,10,1,P,P,3701,Q,Q,211081,D,0
3701,13,4.1,20,NA,NA,2022-07-01,3,1,Q,Q,4230,P,P,211081,D,0
4320,9.5,2.7,NA,5,NA,2022-07-01,12,1,P,P,4162,Q,P,211012,D,0
4162,10.5,5.2,19,NA,NA,2022-07-01,2,1,Q,P,4320,P,P,211012,D,1
3276,8.5,2.7,NA,5,NA,2022-07-01,20,1,P,C,4324,P,P,211125,D,0
4324,8,1.3,NA,0,NA,2022-07-01,3.5,0,P,P,3276,P,C,211125,D,1
3570,14.2,3.9,67,NA,NA,2022-07-01,39.5,1,Q,Q,3562,Q,Q,211331,D,0
3562,7.4,3.7,33,NA,NA,2022-07-01,19,1,Q,Q,3570,Q,Q,211331,D,1
4429,8,2.2,NA,4,NA,2022-07-01,8,1,P,P,3615,Q,Q,211317,D,1
3615,11.8,3.4,7,NA,NA,2022-07-01,0,1,Q,Q,4429,P,P,211317,D,0
4230,13.9,2.6,NA,4,NA,2022-07-01,8,1,P,P,3701,Q,Q,211081,D,0
3701,15.6,3.9,19,NA,NA,2022-07-01,4,1,Q,Q,4230,P,P,211081,D,0
4320,9.3,2.6,NA,5,NA,2022-07-01,13,1,P,P,4162,Q,P,211012,D,0
4162,10.6,4.2,20,NA,NA,2022-07-01,2,1,Q,P,4320,P,P,211012,D,1
3188,7.4,3.4,11,NA,NA,2022-07-01,0,1,Q,C,4034,Q,P,211257,D,1
4034,13.9,5.6,6,NA,NA,2022-07-01,4.5,1,Q,P,3188,Q,C,211257,D,0
3789,8.6,2.8,NA,5,NA,2022-07-01,10.5,1,P,Q,3779,P,Q,211016,D,1
3779,8.8,3.4,NA,5,NA,2022-07-01,16,1,P,Q,3789,P,Q,211016,D,1
4033,11.4,4.3,15,NA,NA,2022-07-01,0,1,Q,P,4025,Q,P,211262,D,1
4025,14,4.9,12,NA,NA,2022-07-01,4.5,1,Q,P,4033,Q,P,211262,D,1
3331,3.7,1.4,NA,0,NA,2022-07-01,0,0,P,C,3334,P,C,211214,D,0
3334,3.6,1.7,NA,0,NA,2022-07-01,0,0,P,C,3331,P,C,211214,D,0
3890,8.2,2.8,NA,4,NA,2022-07-01,19,1,P,Q,4315,P,P,211263,D,1
4315,8.4,3,NA,4,NA,2022-07-01,21,1,P,P,3890,P,Q,211263,D,1
3055,12.1,7.7,5,NA,NA,2022-07-01,6.5,1,Q,C,3076,Q,C,211244,D,1
3076,6.4,7.5,5,NA,NA,2022-07-01,0,1,Q,C,3055,Q,C,211244,D,1
3051,7.9,5,7,NA,NA,2022-07-01,7.5,1,Q,C,3486,Q,Q,211286,D,1
3486,14.7,3.9,13,NA,NA,2022-07-01,3.5,1,Q,Q,3051,Q,C,211286,D,1
3264,9.7,1.9,NA,5,NA,2022-07-01,7,1,P,C,4262,P,P,211074,D,1
4262,7.6,3.2,NA,5,NA,2022-07-01,20,1,P,P,3264,P,C,211074,D,1
3597,13.7,6.8,14,NA,NA,2022-07-01,19,1,Q,Q,4386,P,P,211258,D,1
4386,11.5,2.8,NA,5,NA,2022-07-01,26,1,P,P,3597,Q,Q,211258,D,0
4415,8.4,3.1,NA,5,NA,2022-07-01,27,1,P,P,4328,P,P,211251,D,0
4328,6.3,1.1,NA,0,NA,2022-07-01,6,0,P,P,4415,P,P,211251,D,1
3880,7.6,2.5,NA,5,NA,2022-07-01,13,1,P,Q,4127,Q,P,211209,D,1
4127,22.5,7,30,NA,NA,2022-07-01,18,1,Q,P,3880,P,Q,211209,D,0
4019,13.1,3.6,12,NA,NA,2022-07-01,1,1,Q,P,4330,P,P,211212,D,0
4330,8.6,2.7,NA,NA,NA,2022-07-01,20,1,P,P,4019,Q,P,211212,D,0
3613,15.4,3.6,9,NA,NA,2022-07-01,0,1,Q,Q,3558,Q,Q,211300,D,0
3558,11.6,4.1,3,NA,NA,2022-07-01,3.5,1,Q,Q,3613,Q,Q,211300,D,0
3589,11.2,3.7,14,NA,NA,2022-07-01,2,1,Q,Q,4140,Q,P,211228,D,0
4140,12.9,4.3,4,NA,NA,2022-07-01,3,1,Q,P,3589,Q,Q,211228,D,0
4157,7.5,5,7,NA,NA,2022-07-01,2,1,Q,P,4004,Q,P,211110,D,1
4004,19,4.5,9,NA,NA,2022-07-01,1,1,Q,P,4157,Q,P,211110,D,1
3270,7,2.3,NA,0,NA,2022-07-01,0,0,P,C,3269,P,C,211079,D,0
3269,4.4,1.8,NA,0,NA,2022-07-01,1,0,P,C,3270,P,C,211079,D,0
3872,9.1,2.2,NA,1,NA,2022-07-01,14,1,P,Q,3251,P,C,211114,D,0
3251,5.9,1.6,NA,0,NA,2022-07-01,1,0,P,C,3872,P,Q,211114,D,0
3007,7.1,3.9,19,NA,NA,2022-07-01,3.5,1,Q,C,4139,Q,P,211202,D,1
4139,8.6,3.5,9,NA,NA,2022-07-01,4,1,Q,P,3007,Q,C,211202,D,1
3398,4.6,1.7,NA,0,NA,2022-07-01,0.5,0,P,C,3412,P,C,211007,D,0
3412,6.4,1.8,NA,0,NA,2022-07-01,0,0,P,C,3398,P,C,211007,D,0
4097,6.2,2.6,18,NA,dead,2022-07-01,11,1,Q,P,3529,Q,Q,211119,D,0
3529,14.7,4.9,20,NA,dead,2022-07-01,0,1,Q,Q,4097,Q,P,211119,D,0
3117,8.5,4.6,8,NA,NA,2022-07-01,0,1,Q,C,3102,Q,C,211113,D,1
3102,10.5,3.8,7,NA,NA,2022-07-01,0,1,Q,C,3117,Q,C,211113,D,1
3826,6,1.5,NA,0,NA,2022-07-01,6,0,P,Q,3557,Q,Q,211171,D,0
3557,8.5,2.8,12,NA,NA,2022-07-01,6,1,Q,Q,3826,P,Q,211171,D,0
4345,9,3.6,NA,5,NA,2022-07-01,16,1,P,P,3957,P,Q,211117,D,1
3957,6.7,2.4,NA,5,NA,2022-07-01,15,1,P,Q,4345,P,P,211117,D,1
3845,8.5,2.7,NA,4,NA,2022-07-01,20,1,P,Q,3484,Q,Q,211241,D,0
3484,1.6,3.5,13,NA,NA,2022-07-01,1,1,Q,Q,3845,P,Q,211241,D,1
4403,8.7,2.4,NA,4,NA,2022-07-01,13,1,P,P,3591,Q,Q,211248,D,1
3591,11.7,2.4,5,NA,NA,2022-07-01,0,1,Q,Q,4403,P,P,211248,D,1
3379,4.5,2.5,NA,0,NA,2022-07-01,2,0,P,C,3358,P,C,211324,D,0
3358,5.3,1.7,NA,0,NA,2022-07-01,2,0,P,C,3379,P,C,211324,D,0
4075,7.8,3.9,10,NA,NA,2022-07-01,0,1,Q,P,4069,Q,P,211071,D,1
4069,4.8,3.4,8,NA,NA,2022-07-01,0,1,Q,P,4075,Q,P,211071,D,1
4083,7.8,6.3,6,NA,NA,2022-07-01,1,1,Q,P,3110,Q,C,211072,D,1
3110,9.7,6.3,9,NA,NA,2022-07-01,5,1,Q,C,4083,Q,P,211072,D,1
3482,6.1,3.8,6,NA,NA,2022-07-01,0,1,Q,Q,4158,Q,P,211101,D,0
4158,5.3,3.1,5,NA,dead,2022-07-01,0,1,Q,P,3482,Q,Q,211101,D,1
4152,8.8,3.3,17,NA,NA,2022-07-01,6.5,1,Q,P,3563,Q,Q,211182,D,1
3563,5.2,2.8,NA,NA,NA,2022-07-01,0,1,Q,Q,4152,Q,P,211182,D,1
3605,10.6,2.7,13,NA,dead,2022-07-01,0,1,Q,Q,4037,Q,P,211259,D,0
4037,5.8,2.8,13,NA,dead,2022-07-01,3,1,Q,P,3605,Q,Q,211259,D,0
3552,12.6,4.5,19,NA,NA,2022-07-01,1.5,1,Q,Q,4070,Q,P,211070,D,1
4070,5.6,3.6,5,NA,NA,2022-07-01,0,1,Q,P,3552,Q,Q,211070,D,1
3936,7.6,2.3,NA,5,NA,2022-07-01,16.5,1,P,Q,3964,Q,P,211094,D,1
3964,8.1,2.9,10,NA,NA,2022-07-01,0,1,Q,P,3936,P,Q,211094,D,1
3505,10.6,4.2,5,NA,NA,2022-07-01,0,1,Q,Q,3496,Q,Q,211132,D,1
3496,12,4.3,5,NA,NA,2022-07-01,1.5,1,Q,Q,3505,Q,Q,211132,D,0
4305,8.1,1.9,NA,5,NA,2022-07-01,4,1,P,P,4310,P,P,211276,D,0
4310,8.8,1.8,NA,3,NA,2022-07-01,7,1,P,P,4305,P,P,211276,D,1
3965,10.4,4.7,14,NA,NA,2022-07-01,6,1,Q,P,3774,P,Q,211092,D,1
3774,9.9,2.4,NA,5,NA,2022-07-01,9,1,P,Q,3965,Q,P,211092,D,1
3012,8.6,3,20,NA,NA,2022-07-01,2,1,Q,C,4165,Q,P,211027,D,NA
4165,7.3,4.4,5,NA,NA,2022-07-01,0,1,Q,P,3012,Q,C,211027,D,NA
3545,14.7,4.8,14,NA,NA,2022-07-01,7,1,Q,Q,3184,Q,C,211226,D,0
3184,5.1,3.1,4,NA,NA,2022-07-01,0,1,Q,C,3545,Q,Q,211226,D,0
4246,8.4,3,NA,5,NA,2022-07-01,5,1,P,P,3711,Q,Q,211026,D,1
3711,24.1,6.6,8,NA,NA,2022-07-01,0,1,Q,Q,4246,P,P,211026,D,1
4266,8.3,1.9,NA,0,NA,2022-07-01,11,0,P,P,4398,P,P,211043,D,1
4398,13.5,3.6,NA,5,NA,2022-07-01,45,1,P,P,4266,P,P,211043,D,0
3696,21.3,4.8,13,NA,NA,2022-07-01,4,1,Q,Q,3963,Q,P,211086,D,1
3963,4.8,2.3,4,NA,NA,2022-07-01,4,1,Q,P,3696,Q,Q,211086,D,1
3876,7.1,1.3,NA,1,NA,2022-07-01,14,1,P,Q,3586,Q,Q,211254,D,1
3586,26.1,5,14,NA,NA,2022-07-01,2.5,1,Q,Q,3876,P,Q,211254,D,0
4286,8.3,1.6,NA,0,NA,2022-07-01,10,0,P,P,3997,Q,P,211164,D,1
3997,12.7,4.9,20,NA,NA,2022-07-01,6,1,Q,P,4286,P,P,211164,D,0
4361,6.5,2.1,NA,4,NA,2022-07-01,9,1,P,P,3847,P,Q,211292,D,0
3847,3.9,1.4,NA,3,NA,2022-07-01,3,1,P,Q,4361,P,P,211292,D,1
4261,6.2,3,NA,5,NA,2022-07-01,6.5,1,P,P,3954,P,Q,211089,D,0
3954,5.2,1.1,NA,0,NA,2022-07-01,3,0,P,Q,4261,P,P,211089,D,1
4307,7.5,2.6,NA,5,NA,2022-07-01,14.5,1,P,P,3387,P,C,211247,D,1
3796,9.7,2.2,NA,5,NA,2022-07-01,7.5,1,P,Q,3683,Q,Q,211032,D,1
3683,15.2,6,11,NA,NA,2022-07-01,2,1,Q,Q,3796,P,Q,211032,D,1
4117,8.5,5.4,27,NA,NA,2022-07-01,5,1,Q,P,3843,P,Q,211195,D,1
3843,11.1,2.8,NA,4,NA,2022-07-01,14.5,1,P,Q,4117,Q,P,211195,D,1
3921,8.1,2.2,NA,4,NA,2022-07-01,10,1,P,Q,3972,Q,P,211057,D,1
3972,8.8,4.5,20,NA,NA,2022-07-01,3,1,Q,P,3921,P,Q,211057,D,1
3766,10.3,2.2,NA,4,NA,2022-07-01,10,1,P,Q,3731,P,Q,211321,D,1
4026,9.2,3.1,10,NA,NA,2022-07-01,3,1,Q,P,3760,P,Q,211273,D,1
3240,6.9,3.7,4,NA,NA,2022-07-01,0,1,Q,C,3067,Q,C,211289,D,0
3067,8.8,4.1,16,NA,NA,2022-07-01,8.5,1,Q,C,3240,Q,C,211289,D,1
4149,9.8,3.6,9,NA,dead,2022-07-01,0,1,Q,P,4030,Q,P,211274,D,0
4030,6.8,4.2,9,NA,NA,2022-07-01,4.5,1,Q,P,4149,Q,P,211274,D,0
3275,7.4,2.4,NA,4,NA,2022-07-01,8.5,1,P,C,3801,P,Q,211059,D,1
3801,7.7,2.3,NA,4,NA,2022-07-01,11,1,P,Q,3275,P,C,211059,D,1
3938,9.2,2.7,NA,5,NA,2022-07-01,21,1,P,Q,3896,P,Q,211145,D,0
3896,6.4,1.2,NA,2,NA,2022-07-01,4,1,P,Q,3938,P,Q,211145,D,1
3782,8.4,3.1,NA,5,NA,2022-07-01,19.5,1,P,Q,3628,Q,Q,211011,D,1
3628,7.5,4.1,13,NA,NA,2022-07-01,4,1,Q,Q,3782,P,Q,211011,D,1
4371,7.5,2.4,NA,4,NA,2022-07-01,12,1,P,P,3744,P,Q,211100,D,1
3744,7.2,2.9,NA,5,NA,2022-07-01,12.5,1,P,Q,4371,P,P,211100,D,1
4235,6.6,2.4,NA,4,NA,2022-07-01,5.5,1,P,P,4054,Q,P,211142,D,1
4054,11.6,4.4,12,NA,NA,2022-07-01,0,1,Q,P,4235,P,P,211142,D,1
3567,5.8,3.5,10,NA,NA,2022-07-01,0,1,Q,Q,3917,P,Q,211146,D,0
3917,3.3,1.8,NA,2,NA,2022-07-01,3,1,P,Q,3567,Q,Q,211146,D,1
3349,4.2,1.7,NA,2,NA,2022-07-01,2,1,P,C,3891,P,Q,211271,D,0
3891,5.5,1.7,NA,5,NA,2022-07-01,6.5,1,P,Q,3349,P,C,211271,D,0
3974,9.8,3.8,20,NA,NA,2022-07-01,13,1,Q,P,3001,Q,C,211049,D,1
3001,8,5,20,NA,NA,2022-07-01,1,1,Q,C,3974,Q,P,211049,D,1
4212,7.8,2.5,NA,5,NA,2022-07-01,12,1,P,P,4145,Q,P,211198,D,0
4145,15.9,3.4,13,NA,dead,2022-07-01,0,1,Q,P,4212,P,P,211198,D,0
3189,10.5,3,8,NA,NA,2022-07-01,0,1,Q,C,3565,Q,Q,211329,D,0
3565,16.6,3.1,9,NA,NA,2022-07-01,9,1,Q,Q,3189,Q,C,211329,D,0
3745,9.2,2.2,NA,5,NA,2022-07-01,14,1,P,Q,3756,P,Q,211098,D,1
3756,8.6,2.1,NA,5,NA,2022-07-01,14,1,P,Q,3745,P,Q,211098,D,1
3901,6,2,NA,3,NA,2022-07-01,6,1,P,Q,4277,P,P,211187,D,1
4277,8.4,2.5,NA,4,NA,2022-07-01,7,1,P,P,3901,P,Q,211187,D,1
4326,6.6,1.6,NA,0,NA,2022-07-01,6,0,P,P,4032,Q,P,211285,D,1
4032,13.2,5.6,10,NA,NA,2022-07-01,9,1,Q,P,4326,P,P,211285,D,0
4391,9.1,2.3,NA,5,NA,2022-07-01,15,1,P,P,4341,P,P,211077,D,1
4341,9.6,3,NA,5,NA,2022-07-01,25.5,1,P,P,4391,P,P,211077,D,1
3369,4.9,2.1,NA,1,NA,2022-07-01,2,1,P,C,3740,P,Q,211316,D,0
3740,7.2,2.7,NA,2,NA,2022-07-01,1,1,P,Q,3369,P,C,211316,D,0
3858,9,2.8,NA,5,NA,2022-07-01,16,1,P,Q,3832,P,Q,211291,D,1
3832,9.8,2.7,NA,5,NA,2022-07-01,22.5,1,P,Q,3858,P,Q,211291,D,1
3043,5.9,2.9,13,NA,NA,2022-07-01,0.5,1,Q,C,3688,Q,Q,211031,D,1
3688,6.7,3.7,6,NA,NA,2022-07-01,0,1,Q,Q,3043,Q,C,211031,D,1
3737,5.9,1.5,NA,0,NA,2022-07-01,4.5,0,P,Q,4122,Q,P,211328,D,0
4122,13.8,3.5,7,NA,dead,2022-07-01,0,1,Q,P,3737,P,Q,211328,D,0
4241,7.1,2.7,NA,3,NA,2022-07-01,3.5,1,P,P,4362,P,P,211116,D,1
4362,6.2,2.1,NA,3,NA,2022-07-01,4,1,P,P,4241,P,P,211116,D,1
3617,9,4.5,4,NA,NA,2022-07-01,0,1,Q,Q,3592,Q,Q,211222,D,1
3592,15.6,7.5,16,NA,NA,2022-07-01,9,1,Q,Q,3617,Q,Q,211222,D,1
4327,8.2,2.8,NA,5,NA,2022-07-01,24.5,1,P,P,3255,P,C,211121,D,1
3255,6.4,2.3,NA,3,NA,2022-07-01,6.5,1,P,C,4327,P,P,211121,D,1
3953,7.1,2.9,NA,4,NA,2022-07-01,24,1,P,Q,4369,P,P,211170,D,0
4369,8.1,2.8,NA,4,NA,2022-07-01,25,1,P,P,3953,P,Q,211170,D,1
3279,4,1.7,NA,1,NA,2022-07-01,1,1,P,C,3281,P,C,211267,D,0
3281,5.1,1.9,NA,1,NA,2022-07-01,0,1,P,C,3279,P,C,211267,D,0
4240,6.7,2.1,NA,5,NA,2022-07-01,4,1,P,P,3722,P,Q,211239,D,1
3722,6.9,2.1,NA,4,NA,2022-07-01,5,1,P,Q,4240,P,P,211239,D,1
3582,9.6,4.7,8,NA,NA,2022-07-01,0,1,Q,Q,4416,P,P,211230,D,1
4416,5.6,2.9,NA,5,NA,2022-07-01,15.5,1,P,P,3582,Q,Q,211230,D,1
4020,7.6,3.1,12,NA,NA,2022-07-01,4,1,Q,P,3158,Q,C,211345,D,NA
3158,12.5,5,13,NA,NA,2022-07-01,3,1,Q,C,4020,Q,P,211345,D,NA
4167,8.5,2.8,12,NA,NA,2022-07-01,1,1,Q,P,4196,Q,P,211018,D,NA
4196,7.5,3.4,13,NA,NA,2022-07-01,0,1,Q,P,4167,Q,P,211018,D,NA
3756,7.8,2.5,NA,5,NA,2022-07-01,15,1,P,Q,3745,P,Q,211098,D,1
